songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys,country_name,cap_name,cap_lat,cap_long,cc,continent
64PfnGAkmThzFuZAaRo7tZ,"Længe Siden",TopGunn,dk,2017-03-18,195,8209,0.713,0.573,3.0,-7.717,0.0,0.049,0.0333,0.0,0.159,0.565,142.026,172163.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
52BcFhIYD7mIajoeCHMHd9,"Enginn Mórall","Aron Can",is,2017-08-26,93,1030,0.883,0.638,7.0,-7.396,1.0,0.19,0.272,9.09e-06,0.126,0.809,137.848,212174.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
2pU5p0i8r0QunStnUVtC1m,Bayang,"Khai Bahar",my,2017-12-20,199,4478,0.49,0.672,4.0,-4.282,0.0,0.0258,0.0506,3.81e-05,0.111,0.239,96.865,198720.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
5xbrhx2tMMcN68IT3cJbhS,"Ayala (Outro)",XXXTENTACION,au,2017-08-30,172,20932,0.57,0.285,9.0,-14.125,0.0,0.0381,0.737,0.0133,0.108,0.0973,83.485,99707.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
32LHcw3FjMQKNddzrQNYJ4,"Range Sessie",Boef,nl,2017-06-08,191,17321,0.775,0.669,8.0,-6.64,1.0,0.267,0.202,3.88e-05,0.12,0.766,93.07,221935.0,4.0,Netherlands,6,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,2.29480409622192,Netherlands,Amsterdam,52.35,4.916667,NL,Europe
1VoHrSS3QQ6TbpabLrFiYb,Sofia,"Alvaro Soler",cz,2017-10-07,196,1213,0.691,0.72,2.0,-5.918,1.0,0.0324,0.127,0.0,0.15,0.906,128.014,210467.0,4.0,"Czech Republic",23,6.60900020599365,6.68386246263981,6.5341379493475,1.35268235206604,1.43388521671295,0.754444003105164,0.490946173667908,0.0881067588925362,0.0368729270994663,2.45186185836792,"Czech Republic",Prague,50.0833333333333,14.466667,CZ,Europe
1SrRg0gY3qgUhfU2XPab1X,"Man Of The Year",Jireel,se,2017-11-27,200,16508,0.642,0.749,6.0,-7.511,0.0,0.0586,0.0601,0.0,0.0993,0.418,104.027,187400.0,4.0,Sweden,9,7.28399991989136,7.34409487739205,7.22390496239066,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,2.09753799438477,Sweden,Stockholm,59.3333333333333,18.05,SE,Europe
6Rp7udnk6KsyeRLahxLc7D,"Sedalam-Dalam Rindu",Tajul,my,2017-12-18,185,4549,0.54,0.576,7.0,-6.279,0.0,0.0249,0.5,9.26e-06,0.352,0.534,104.98,241798.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
6NOBQsQ2TsAK8ieuFEB0O6,"Traîtres",Lacrim,be,2017-04-10,187,2908,0.962,0.723,10.0,-6.912,0.0,0.194,0.0563,0.0,0.0749,0.565,122.011,192800.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
4COGASZEbAxmH6k5gYMo6G,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]","Jon Z",py,2017-12-28,182,1125,0.894,0.721,4.0,-5.829,0.0,0.258,0.155,0.0,0.154,0.392,107.963,335737.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
71xYgonpDJ7tWqo2vQm28c,"I Can't Stop","DJ Licious",be,2017-12-30,125,4688,0.621,0.897,6.0,-6.232,0.0,0.0566,0.0122,0.327,0.0808,0.227,126.073,175714.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
6Fov2wtS1YVTS3o4sqhgVM,"Vazgeçtim","Sezen Aksu",tr,2017-04-09,197,4258,0.48,0.217,0.0,-11.52,0.0,0.038,0.784,0.000769,0.112,0.188,140.601,309907.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
0fWBFDRTIuk8ZgNdZqhCer,"So Good (& Metro Boomin)","Big Sean",gr,2017-12-09,100,1069,0.619,0.404,8.0,-8.333,0.0,0.441,0.0144,0.0,0.115,0.566,90.008,268720.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
1LRpuXWQHtCemkKzCKXan4,"Így Játszom",HoneyBeast,hu,2017-12-08,186,1264,0.737,0.654,7.0,-5.72,1.0,0.0336,0.0637,0.0,0.088,0.703,94.54,201000.0,4.0,Hungary,75,5.32399988174438,5.40303970918059,5.24496005430818,1.2860119342804,1.34313309192657,0.687763452529907,0.175863519310951,0.0784016624093056,0.0366369374096394,1.71645927429199,Hungary,Budapest,47.5,19.083333,HU,Europe
048uWGSGTnQhaZFjTCVPZX,Heimwee,Lijpe,nl,2017-09-07,17,110959,0.868,0.636,7.0,-7.383,1.0,0.227,0.0787,0.00768,0.138,0.623,115.008,188093.0,4.0,Netherlands,6,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,2.29480409622192,Netherlands,Amsterdam,52.35,4.916667,NL,Europe
0r8slHkzYnRdSMn8eaiFW1,Seviyorsun,"Hande Yener",tr,2017-09-21,187,6699,0.603,0.865,2.0,-4.984,0.0,0.081,0.18,0.0,0.315,0.787,185.95,219112.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
7aE2eCCGYJt05y9gXr5W3x,"Er Derude",Skinz,dk,2017-12-30,160,9384,0.686,0.593,2.0,-6.735,1.0,0.0569,0.0118,0.0,0.182,0.411,159.927,203495.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
7lGKEWMXVWWTt3X71Bv44I,Unsteady,"X Ambassadors",cz,2017-11-06,167,1471,0.389,0.665,0.0,-6.169,1.0,0.0644,0.178,0.000732,0.116,0.199,117.055,193547.0,4.0,"Czech Republic",23,6.60900020599365,6.68386246263981,6.5341379493475,1.35268235206604,1.43388521671295,0.754444003105164,0.490946173667908,0.0881067588925362,0.0368729270994663,2.45186185836792,"Czech Republic",Prague,50.0833333333333,14.466667,CZ,Europe
1mWy9zjVOTGF0i9P5d5mYm,"Is This Love?","Daði Freyr",is,2017-06-08,81,1153,0.842,0.517,6.0,-10.817,1.0,0.0624,0.0653,0.000633,0.0728,0.668,120.001,172922.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
3Fzlg5r1IjhLk2qRw667od,"Dancing in the Moonlight",Toploader,au,2017-10-07,197,18842,0.632,0.858,10.0,-3.463,1.0,0.035,0.0624,0.0,0.347,0.872,119.397,232693.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
4NzenFNqsYRvrG7rLdF1Ej,"Boom Boom",RedOne,py,2017-12-28,196,1072,0.749,0.759,7.0,-8.065,0.0,0.0451,0.00453,0.0,0.202,0.584,110.004,248364.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
3vai1W5CoyxylG49hbiGLm,Alo,Ezhel,tr,2017-11-14,15,30163,0.796,0.57,4.0,-8.314,0.0,0.208,0.529,0.0249,0.116,0.551,140.035,207009.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
3GpvoKKWZyTwgbLEM9RmWM,"Por Fin Te Encontré","Cali Y El Dandee",py,2017-01-07,120,1051,0.641,0.826,11.0,-3.69,1.0,0.223,0.0536,0.0,0.18,0.845,179.988,250837.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
6ZI6RjnK7LpnOoQEgJUBLW,Net,"Bilge Nihan",tr,2017-11-11,191,7319,0.71,0.818,4.0,-6.701,0.0,0.201,0.19,0.0,0.194,0.607,124.945,217480.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
4zWO4gvuFtw6EJZC5FFGlr,"Bum Bum Tam Tam","MC Fioti",py,2017-12-31,32,6249,0.896,0.673,1.0,-3.872,1.0,0.139,0.346,1.28e-05,0.206,0.714,131.99,213989.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
0V9cosR5jWa4fr2koARmhD,"Summer Air",ItaloBrothers,gr,2017-09-26,68,1040,0.755,0.751,8.0,-4.034,1.0,0.0748,0.0635,0.0,0.0812,0.491,102.002,183587.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
2NbMHtHIp8jH4oglpEx0Jc,"Bajito No","Los Negroni",uy,2017-12-31,65,3030,0.578,0.705,7.0,-5.566,1.0,0.124,0.359,0.00107,0.0982,0.534,117.151,181418.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
26VKwUgkXYyYzHCwDMmJTN,Snap,Jireel,se,2017-08-24,182,15298,0.673,0.65,2.0,-8.289,0.0,0.441,0.033,0.0,0.0978,0.364,140.089,196639.0,4.0,Sweden,9,7.28399991989136,7.34409487739205,7.22390496239066,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,2.09753799438477,Sweden,Stockholm,59.3333333333333,18.05,SE,Europe
3IyPnNX142pvWx6D5CiimD,Amantes,Greeicy,co,2017-12-31,6,38396,0.8,0.681,2.0,-4.076,1.0,0.0912,0.14,0.0,0.0831,0.637,92.027,235424.0,4.0,Colombia,36,6.35699987411499,6.45202005416155,6.26197969406843,1.07062232494354,1.4021829366684,0.595027923583984,0.477487415075302,0.149014472961426,0.0466687418520451,2.61606812477112,Colombia,Bogota,4.6,-74.083333,CO,"South America"
42nrX5b8ZUYRcw2puNY8tb,Titibo-Tibo,"Moira Dela Torre",ph,2017-12-31,15,145333,0.651,0.421,10.0,-7.658,1.0,0.0673,0.855,0.000109,0.0869,0.774,119.866,202453.0,4.0,Philippines,72,5.42999982833862,5.54533505424857,5.31466460242867,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.193513423204422,0.0993318930268288,1.97260475158691,Philippines,Manila,14.6,120.966667,PH,Asia
0QZ8js2vE10RipA6o0ZT8g,Tembeleke,"Liro Shaq el Sofoke",do,2017-12-06,176,1006,0.903,0.837,10.0,-2.191,0.0,0.102,0.0495,0.00294,0.0563,0.696,130.997,197882.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
4nbg6j4t38jiFdwXt3kiLQ,"Eines Tages",Kollegah,at,2017-12-14,171,2897,0.419,0.688,1.0,-7.332,1.0,0.361,0.0926,0.0,0.104,0.149,79.145,196069.0,1.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
3BDJQNagxTyHWKNvcHtsin,Asozial,Mert,at,2017-08-17,186,1748,0.741,0.586,1.0,-7.419,1.0,0.316,0.178,0.0,0.236,0.222,100.048,146791.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
0mwPE0lPOgnWf2bo14xedJ,Fuego,Juanes,py,2017-06-01,116,1042,0.745,0.66,0.0,-5.461,1.0,0.0878,0.0575,0.0,0.108,0.934,95.154,167453.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
0XoGiZY2XtBW5qXB3ZzZOX,"O helga natt","Tommy Körberg",se,2017-12-26,66,29162,0.194,0.19,1.0,-12.703,1.0,0.0354,0.895,1.34e-06,0.122,0.127,85.93,251973.0,3.0,Sweden,9,7.28399991989136,7.34409487739205,7.22390496239066,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.385399252176285,0.384398728609085,2.09753799438477,Sweden,Stockholm,59.3333333333333,18.05,SE,Europe
0lmdsH1MIoLsMymnNpd6HU,"Let Me Hold You (Turn Me On)","Dante Klein",au,2017-02-25,175,15649,0.68,0.774,1.0,-3.136,0.0,0.0697,0.101,0.0,0.113,0.331,102.949,163841.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
3ACvYZqgoP36dURFeovOR8,Nougat,Booba,be,2017-07-26,199,2710,0.902,0.625,1.0,-5.293,1.0,0.397,0.594,0.0,0.085,0.486,129.997,179834.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
5s36BGx9nfgtklTJpnk1AE,"Happy Days",Ghali,it,2017-05-25,4,114287,0.77,0.815,10.0,-5.496,0.0,0.0566,0.0896,0.00488,0.0822,0.721,118.032,198120.0,4.0,Italy,48,5.96400022506714,6.04273690596223,5.88526354417205,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,1.81331205368042,Italy,Rome,41.9,12.483333,IT,Europe
61AaiTZFfwruCncZ7m7CIg,"Addison Lee (Peng Ting Called Maddison)",Not3s,gb,2017-10-25,193,38636,0.552,0.623,9.0,-6.256,0.0,0.446,0.716,0.0,0.0892,0.477,133.967,179447.0,5.0,"United Kingdom",19,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,1.70414352416992,"United Kingdom",London,51.5,-0.083333,GB,Europe
4u3OKUeFXMkfwdY65Gi8FM,AHA,Otsochodzi,pl,2017-12-31,133,13814,0.49,0.677,11.0,-7.533,0.0,0.408,0.38,0.0,0.125,0.502,87.28,190154.0,5.0,Poland,46,5.97300004959106,6.05390834122896,5.89209175795317,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,1.79772281646729,Poland,Warsaw,52.25,21.0,PL,Europe
1q4n2h0CnHdJ9SxMuDwf3j,"Ask For It","Future Animals",dk,2017-12-30,69,16059,0.824,0.488,2.0,-9.245,0.0,0.217,0.078,2.97e-05,0.104,0.326,92.004,192106.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
1fiwHsiitsbudIjFgmzrM4,"Sígueme Bailando","Juan Magán",py,2017-11-28,168,1126,0.745,0.886,4.0,-4.684,0.0,0.0491,0.043,1.28e-05,0.282,0.706,94.97,221211.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
4mpF85WbMQXxo9RKObQsv8,"Giv Mig Noget",Jimilian,dk,2017-08-27,199,6511,0.788,0.561,10.0,-6.574,0.0,0.089,0.254,0.0,0.059,0.597,100.074,190160.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
2OWKDTonST8HNko3dBlPPp,"Lost In Your Light (feat. Miguel)","Dua Lipa",gr,2017-04-21,60,1210,0.646,0.772,2.0,-3.826,1.0,0.0564,0.000402,0.0,0.102,0.414,117.097,203769.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
4XVif6rh9oYMIjazZ5F65A,"Birden Geldin Aklıma","Tuna Kiremitçi",tr,2017-12-29,200,8145,0.66,0.603,2.0,-7.228,0.0,0.103,0.264,7.62e-06,0.0882,0.534,163.991,216611.0,4.0,Turkey,69,5.5,5.59486496329308,5.40513503670692,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,Turkey,Ankara,39.9333333333333,32.866667,TR,Europe
0PeHQTWoq25q8TItzVfHYZ,"Smukkest På En Søndag","Joey Moe",dk,2017-08-10,192,7368,0.827,0.454,11.0,-4.803,1.0,0.0785,0.178,0.0,0.0808,0.415,78.065,203861.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
3vdGYAo6x7Bfk4uRPvoOce,"Loco por Volverte a Ver","Chili Fernandez",py,2017-12-31,191,1203,0.812,0.661,6.0,-8.139,0.0,0.0696,0.31,0.0,0.0925,0.912,87.023,225985.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
4O9PDbnXU9SnqhPXBXYOnA,"Cono Gelato","Dark Polo Gang",it,2017-11-05,180,13754,0.83,0.527,8.0,-5.243,1.0,0.205,0.261,0.0,0.15,0.375,126.112,230947.0,4.0,Italy,48,5.96400022506714,6.04273690596223,5.88526354417205,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,1.81331205368042,Italy,Rome,41.9,12.483333,IT,Europe
3wPbN9E78RIYVAy4GIS4nG,"あなたがいるなら",Cornelius,jp,2017-05-29,138,2125,0.723,0.351,4.0,-9.086,1.0,0.0401,0.512,0.139,0.252,0.359,130.004,371707.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
7gipLfp7u2a0KOwAKTyrtq,"Karimata (Mute)","Taco Hemingway",pl,2017-11-06,192,5470,0.739,0.497,11.0,-9.368,0.0,0.288,0.552,0.0,0.337,0.173,92.996,306467.0,4.0,Poland,46,5.97300004959106,6.05390834122896,5.89209175795317,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,1.79772281646729,Poland,Warsaw,52.25,21.0,PL,Europe
7mDaLg0efKjbRyB4zseB27,Kasih,"Hyper Act",my,2017-12-31,118,5428,0.458,0.74,2.0,-8.171,1.0,0.0296,0.073,0.0,0.159,0.248,174.044,206517.0,4.0,Malaysia,42,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,Malaysia,"Kuala Lumpur",3.16666666666667,101.7,MY,Asia
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me","Florida Georgia Line",ca,2017-07-05,192,19354,0.439,0.802,7.0,-3.644,1.0,0.054,0.333,0.0,0.377,0.725,168.032,183413.0,4.0,Canada,7,7.31599998474121,7.38440283536911,7.24759713411331,1.47920441627502,1.48134899139404,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722,2.18726444244385,Canada,Ottawa,45.4166666666667,-75.7,CA,"Central America"
5v9N8Rx3QsFvr50cxyQcA3,Love$ick,"Mura Masa",au,2017-07-13,96,25953,0.665,0.771,1.0,-5.124,0.0,0.14,0.126,0.00449,0.27,0.732,88.835,192160.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
0ihMkv4Usn03EEEF8Rlw22,"Rapariga Não - Ao Vivo","João Neto & Frederico",br,2017-12-31,79,134847,0.708,0.936,5.0,-1.734,0.0,0.0953,0.389,0.0,0.883,0.71,126.001,163450.0,4.0,Brazil,22,6.63500022888184,6.72546950161457,6.5445309561491,1.10735321044922,1.43130600452423,0.616552352905273,0.437453746795654,0.16234989464283,0.111092761158943,2.76926708221436,Brazil,Brasilia,-15.7833333333333,-47.916667,BR,"South America"
4b5oBON2DgamONUxvP4JyQ,"Slow & Easy","Dai Hirai",jp,2017-12-31,162,4173,0.663,0.807,0.0,-4.229,1.0,0.0441,0.634,0.0,0.0972,0.767,77.971,215120.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
2xNZeeqmwMPVKnD7FSQfgt,"Sin Contrato - Remix",Maluma,py,2017-07-29,156,1126,0.733,0.907,4.0,-4.002,0.0,0.158,0.0264,1.13e-06,0.1,0.661,96.053,231480.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
